Row ID;Order ID;Order Date;Ship Date;Delivery Duration;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Discount Value;Profit;COGS
1340;CA-2017-100524;31/03/2017;2/04/2017;2;Second Class;CM-12115;Chad McGuire;Consumer;United States;New York City;New York;10011;East;OFF-PA-10004911;Office Supplies;Paper;Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk;75,04;8;0;0;36,0192;-39,0208
8079;CA-2015-106187;23/06/2015;29/06/2015;6;Standard Class;RF-19345;Randy Ferguson;Corporate;United States;East Point;Georgia;30344;South;TEC-AC-10001590;Technology;Accessories;Dell Slim USB Multimedia Keyboard;75;3;0;0;18;-57
5750;CA-2017-104913;18/11/2017;22/11/2017;4;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Long Beach;New York;11561;East;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;74,95;5;0;0;36,7255;-38,2245
6010;CA-2015-135580;30/12/2015;3/01/2016;4;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Los Angeles;California;90049;West;OFF-ST-10000798;Office Supplies;Storage;2300 Heavy-Duty Transfer File Systems by Perma;74,94;3;0;0;14,2386;-60,7014
5852;CA-2015-121783;10/11/2015;14/11/2015;4;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;Roseville;Minnesota;55113;Central;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;74,76;3;0;0;34,3896;-40,3704
9058;CA-2015-149097;20/10/2015;24/10/2015;4;Standard Class;SV-20785;Stewart Visinsky;Consumer;United States;Los Angeles;California;90045;West;FUR-FU-10003424;Furniture;Furnishings;Nu-Dell Oak Frame;74,76;7;0;0;23,9232;-50,8368
7187;CA-2017-133102;17/08/2017;24/08/2017;7;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;77095;Central;FUR-CH-10002017;Furniture;Chairs;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;74,592;4;0,3;-22,3776;-2,1312;-54,3456
7764;CA-2015-103093;3/02/2015;7/02/2015;4;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Columbus;Georgia;31907;South;OFF-EN-10003286;Office Supplies;Envelopes;Staple envelope;74,52;9;0;0;35,0244;-39,4956
5646;CA-2017-127117;14/04/2017;19/04/2017;5;Standard Class;HM-14860;Harry Marie;Corporate;United States;Morristown;New Jersey;7960;East;FUR-FU-10004018;Furniture;Furnishings;Tensor Computer Mounted Lamp;74,45;5;0;0;20,1015;-54,3485
4701;CA-2017-140298;11/05/2017;17/05/2017;6;Standard Class;JK-16120;Julie Kriz;Home Office;United States;Austin;Texas;78745;Central;OFF-ST-10004180;Office Supplies;Storage;Safco Commercial Shelving;74,416;2;0,2;-14,8832;-14,8832;-74,416
9299;US-2015-163433;18/04/2015;22/04/2015;4;Second Class;MP-17965;Michael Paige;Corporate;United States;Mcallen;Texas;78501;Central;OFF-AR-10003373;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;74,352;3;0,2;-14,8704;6,5058;-52,9758
3187;CA-2014-123498;7/11/2014;9/11/2014;2;First Class;TC-20980;Tamara Chand;Corporate;United States;Houston;Texas;77041;Central;OFF-EN-10004773;Office Supplies;Envelopes;Staple envelope;74,352;3;0,2;-14,8704;26,9526;-32,529
1668;CA-2016-128531;24/11/2016;26/11/2016;2;Second Class;NS-18505;Neola Schneider;Consumer;United States;Dallas;Texas;75217;Central;OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;74,352;3;0,2;-14,8704;23,235;-36,2466
6304;CA-2017-162712;18/06/2017;20/06/2017;2;Second Class;NK-18490;Neil Knudson;Home Office;United States;Corpus Christi;Texas;78415;Central;OFF-PA-10000167;Office Supplies;Paper;Xerox 1925;74,352;3;0,2;-14,8704;23,235;-36,2466
7392;CA-2017-160031;4/12/2017;7/12/2017;3;Second Class;LT-16765;Larry Tron;Consumer;United States;Fairfield;Ohio;45014;East;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";74,352;3;0,2;-14,8704;23,235;-36,2466
1531;CA-2015-103793;26/03/2015;31/03/2015;5;Standard Class;BV-11245;Benjamin Venier;Corporate;United States;Miami;Florida;33142;South;OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;74,352;3;0,2;-14,8704;23,235;-36,2466
8773;CA-2017-115882;14/09/2017;17/09/2017;3;First Class;DB-13555;Dorothy Badders;Corporate;United States;Raleigh;North Carolina;27604;South;OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;74,352;3;0,2;-14,8704;23,235;-36,2466
2871;CA-2014-148040;22/03/2014;26/03/2014;4;Standard Class;BF-11275;Beth Fritzler;Corporate;United States;Tucson;Arizona;85705;West;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;74,352;3;0,2;-14,8704;23,235;-36,2466
7175;US-2017-141677;26/03/2017;30/03/2017;4;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;77070;Central;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;74,352;3;0,2;-14,8704;23,235;-36,2466
8849;CA-2015-140718;2/07/2015;4/07/2015;2;First Class;FA-14230;Frank Atkinson;Corporate;United States;Raleigh;North Carolina;27604;South;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;74,24;1;0,2;-14,848;8,352;-51,04
107;CA-2017-119004;23/11/2017;28/11/2017;5;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74,112;8;0,2;-14,8224;17,6016;-41,688
3935;CA-2017-123001;2/09/2017;8/09/2017;6;Standard Class;AW-10840;Anthony Witt;Consumer;United States;Bakersfield;California;93309;West;OFF-LA-10004544;Office Supplies;Labels;Avery 505;74;5;0;0;37;-37
6464;US-2017-133361;14/05/2017;17/05/2017;3;First Class;AJ-10780;Anthony Jacobs;Corporate;United States;Baltimore;Maryland;21215;East;OFF-LA-10004544;Office Supplies;Labels;Avery 505;74;5;0;0;37;-37
2733;CA-2014-107594;2/07/2014;6/07/2014;4;Standard Class;EH-13945;Eric Hoffmann;Consumer;United States;Plainfield;New Jersey;7060;East;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;73,98;2;0;0;19,9746;-54,0054
4110;CA-2015-153717;25/12/2015;1/01/2016;7;Standard Class;DL-13495;Dionis Lloyd;Corporate;United States;Detroit;Michigan;48227;Central;TEC-PH-10002923;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;73,98;2;0;0;19,9746;-54,0054
9041;CA-2014-138177;19/09/2014;24/09/2014;5;Standard Class;ND-18460;Neil Ducich;Corporate;United States;Chandler;Arizona;85224;West;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;73,915;1;0,5;-36,9575;-45,8273;-82,7848
7699;CA-2017-151799;14/12/2017;18/12/2017;4;Standard Class;BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East;OFF-ST-10002790;Office Supplies;Storage;Safco Industrial Shelving;73,85;1;0;0;2,2155;-71,6345
8513;CA-2016-144645;2/02/2016;8/02/2016;6;Standard Class;NS-18640;Noel Staavos;Corporate;United States;Houston;Texas;77041;Central;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;73,784;2;0,6;-44,2704;-77,4732;-106,9868
6541;US-2017-107888;16/11/2017;19/11/2017;3;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;73,68;6;0;0;34,6296;-39,0504
8304;US-2014-120313;31/10/2014;2/11/2014;2;Second Class;NL-18310;Nancy Lomonaco;Home Office;United States;San Francisco;California;94110;West;TEC-PH-10003092;Technology;Phones;Motorola L804;73,584;2;0,2;-14,7168;8,2782;-50,589
91;CA-2016-109806;17/09/2016;22/09/2016;5;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;90036;West;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;73,584;2;0,2;-14,7168;8,2782;-50,589
7346;CA-2017-168389;11/12/2017;17/12/2017;6;Standard Class;DV-13045;Darrin Van Huff;Corporate;United States;Jacksonville;Florida;32216;South;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;73,568;4;0,2;-14,7136;-16,5528;-75,4072
9696;US-2016-151260;11/12/2016;14/12/2016;3;First Class;SC-20695;Steve Chapman;Corporate;United States;Springfield;Ohio;45503;East;OFF-AP-10002892;Office Supplies;Appliances;Belkin F5C206VTEL 6 Outlet Surge;73,536;4;0,2;-14,7072;9,192;-49,6368
8343;CA-2016-132549;25/11/2016;30/11/2016;5;Standard Class;JK-15370;Jay Kimmel;Consumer;United States;Huntsville;Alabama;35810;South;OFF-ST-10001325;Office Supplies;Storage;Sterilite Officeware Hinged File Box;73,36;7;0;0;19,8072;-53,5528
6889;CA-2017-120222;25/04/2017;2/05/2017;7;Standard Class;LL-16840;Lauren Leatherbury;Consumer;United States;Los Angeles;California;90032;West;OFF-BI-10000666;Office Supplies;Binders;Surelock Post Binders;73,344;3;0,2;-14,6688;27,504;-31,1712
720;CA-2014-104472;2/06/2014;7/06/2014;5;Standard Class;CK-12325;Christine Kargatis;Home Office;United States;Orem;Utah;84057;West;FUR-FU-10000246;Furniture;Furnishings;Aluminum Document Frame;73,32;6;0;0;21,996;-51,324
4130;CA-2015-121272;29/03/2015;4/04/2015;6;Standard Class;DO-13435;Denny Ordway;Consumer;United States;Seattle;Washington;98103;West;OFF-AP-10001947;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;73,28;4;0;0;21,2512;-52,0288
1607;US-2016-115819;19/04/2016;24/04/2016;5;Second Class;JO-15280;Jas O'Carroll;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10004456;Office Supplies;Art;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;73,2;5;0;0;21,228;-51,972
8741;CA-2016-102498;24/07/2016;25/07/2016;1;First Class;JG-15160;James Galang;Consumer;United States;Lafayette;Louisiana;70506;South;OFF-AR-10004456;Office Supplies;Art;Panasonic KP-4ABK Battery-Operated Pencil Sharpener;73,2;5;0;0;21,228;-51,972
5415;US-2017-125647;23/09/2017;28/09/2017;5;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Chicago;Illinois;60653;Central;OFF-AP-10000390;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum;73,176;6;0,8;-58,5408;-197,5752;-212,2104
6137;CA-2015-105613;18/10/2015;22/10/2015;4;Standard Class;KN-16705;Kristina Nunn;Home Office;United States;Mcallen;Texas;78501;Central;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;73,164;6;0,8;-58,5312;-186,5682;-201,201
3358;CA-2017-100335;7/09/2017;13/09/2017;6;Standard Class;NF-18595;Nicole Fjeld;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10001685;Office Supplies;Paper;Easy-staple paper;73,008;9;0,2;-14,6016;26,4654;-31,941
9326;CA-2017-121853;23/09/2017;29/09/2017;6;Standard Class;DB-13660;Duane Benoit;Consumer;United States;Los Angeles;California;90036;West;OFF-BI-10000977;Office Supplies;Binders;Ibico Plastic Spiral Binding Combs;72,96;3;0,2;-14,592;23,712;-34,656
7959;CA-2017-131807;5/10/2017;10/10/2017;5;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;72,9;5;0;0;26,973;-45,927
1323;CA-2017-121804;3/03/2017;8/03/2017;5;Standard Class;LP-17095;Liz Preis;Consumer;United States;Murray;Kentucky;42071;South;OFF-AP-10004859;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Surge Suppressor;72,8;5;0;0;19,656;-53,144
5792;CA-2017-140186;29/09/2017;2/10/2017;3;First Class;PG-18820;Patrick Gardner;Consumer;United States;Bakersfield;California;93309;West;FUR-CH-10002961;Furniture;Chairs;Leather Task Chair, Black;72,784;1;0,2;-14,5568;0;-58,2272
75;US-2015-134026;26/04/2015;2/05/2015;6;Standard Class;JE-15745;Joel Eaton;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;72,784;1;0,2;-14,5568;-18,196;-76,4232
8201;CA-2017-125269;24/04/2017;30/04/2017;6;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Chicago;Illinois;60610;Central;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;72,784;1;0,2;-14,5568;-18,196;-76,4232
8134;CA-2015-131352;8/10/2015;13/10/2015;5;Standard Class;GH-14485;Gene Hale;Corporate;United States;Dallas;Texas;75081;Central;FUR-FU-10003708;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";72,78;3;0,6;-43,668;-70,9605;-100,0725
8731;CA-2015-103870;27/12/2015;31/12/2015;4;Standard Class;SP-20860;Sung Pak;Corporate;United States;Murfreesboro;Tennessee;37130;South;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;72,744;7;0,2;-14,5488;-12,7302;-70,9254
4059;CA-2015-124058;20/11/2015;24/11/2015;4;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Oakland;California;94601;West;TEC-PH-10004774;Technology;Phones;Gear Head AU3700S Headset;72,744;7;0,2;-14,5488;-15,4581;-73,6533
223;CA-2015-169397;24/12/2015;27/12/2015;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4;0,2;-14,5408;19,0848;-39,0784
6223;CA-2017-140627;23/12/2017;27/12/2017;4;Standard Class;DK-12985;Darren Koutras;Consumer;United States;Hendersonville;Tennessee;37075;South;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4;0,2;-14,5408;19,0848;-39,0784
5022;CA-2016-133795;18/12/2016;24/12/2016;6;Standard Class;JE-15475;Jeremy Ellison;Consumer;United States;San Diego;California;92037;West;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72,64;2;0;0;21,792;-50,848
6094;CA-2017-100111;20/09/2017;26/09/2017;6;Standard Class;SV-20365;Seth Vernon;Consumer;United States;New York City;New York;10035;East;TEC-AC-10001465;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;72,64;2;0;0;21,792;-50,848
5837;CA-2015-101868;9/06/2015;16/06/2015;7;Standard Class;MJ-17740;Max Jones;Consumer;United States;Miami;Florida;33178;South;TEC-AC-10004396;Technology;Accessories;Logitech Keyboard K120;72,6;5;0,2;-14,52;-8,1675;-66,2475
6122;CA-2017-143378;19/09/2017;25/09/2017;6;Standard Class;JR-16210;Justin Ritter;Corporate;United States;Springfield;Oregon;97477;West;FUR-BO-10001972;Furniture;Bookcases;O'Sullivan 4-Shelf Bookcase in Odessa Pine;72,588;2;0,7;-50,8116;-128,2388;-150,0152
1421;CA-2015-124800;26/09/2015;30/09/2015;4;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Mesa;Arizona;85204;West;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;72,588;2;0,7;-50,8116;-48,392;-70,1684
9647;US-2017-107979;8/06/2017;13/06/2017;5;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Glendale;Arizona;85301;West;OFF-BI-10000778;Office Supplies;Binders;GBC VeloBinder Electric Binding Machine;72,588;2;0,7;-50,8116;-48,392;-70,1684
6078;CA-2016-151561;1/09/2016;7/09/2016;6;Standard Class;PG-18820;Patrick Gardner;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;72,48;2;0;0;30,4416;-42,0384
571;CA-2017-164826;28/12/2017;4/01/2018;7;Standard Class;JF-15415;Jennifer Ferguson;Consumer;United States;New York City;New York;10024;East;OFF-LA-10001297;Office Supplies;Labels;Avery 473;72,45;7;0;0;34,776;-37,674
6470;CA-2016-163804;2/12/2016;8/12/2016;6;Standard Class;DB-13270;Deborah Brumfield;Home Office;United States;Providence;Rhode Island;2908;East;FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;72,42;6;0;0;23,8986;-48,5214
2226;CA-2016-106383;19/03/2016;21/03/2016;2;Second Class;BT-11440;Bobby Trafton;Consumer;United States;Littleton;Colorado;80122;West;FUR-BO-10002202;Furniture;Bookcases;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;72,294;1;0,7;-50,6058;-98,8018;-120,49
9283;CA-2016-160486;30/12/2016;4/01/2017;5;Standard Class;EH-14185;Evan Henry;Consumer;United States;West Palm Beach;Florida;33407;South;OFF-PA-10002421;Office Supplies;Paper;Embossed Ink Jet Note Cards;72,224;4;0,2;-14,4448;25,2784;-32,5008
8967;CA-2016-134180;3/11/2016;7/11/2016;4;Standard Class;JP-16135;Julie Prescott;Home Office;United States;Philadelphia;Pennsylvania;19120;East;TEC-AC-10000892;Technology;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;72;1;0,2;-14,4;14,4;-43,2
3494;CA-2017-142034;24/09/2017;28/09/2017;4;Standard Class;KB-16240;Karen Bern;Corporate;United States;Saint Cloud;Minnesota;56301;Central;TEC-AC-10002305;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige;72;4;0;0;12,96;-59,04
7307;CA-2016-144092;5/11/2016;7/11/2016;2;Second Class;LH-17155;Logan Haushalter;Consumer;United States;San Jose;California;95123;West;TEC-AC-10002305;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige;72;4;0;0;12,96;-59,04
1710;CA-2017-123491;30/10/2017;5/11/2017;6;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;San Francisco;California;94122;West;FUR-CH-10003061;Furniture;Chairs;Global Leather Task Chair, Black;71,992;1;0,2;-14,3984;-0,8999;-58,4935
1091;CA-2017-158407;4/06/2017;10/06/2017;6;Standard Class;LW-16990;Lindsay Williams;Corporate;United States;Monroe;North Carolina;28110;South;TEC-PH-10001819;Technology;Phones;Innergie mMini Combo Duo USB Travel Charging Kit;71,984;2;0,2;-14,3968;25,1944;-32,3928
2717;CA-2017-128475;26/08/2017;1/09/2017;6;Standard Class;SC-20680;Steve Carroll;Home Office;United States;Columbus;Georgia;31907;South;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71,98;2;0;0;15,1158;-56,8642
5401;CA-2017-132262;21/09/2017;23/09/2017;2;First Class;ML-18265;Muhammed Lee;Consumer;United States;Seattle;Washington;98103;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71,98;2;0;0;15,1158;-56,8642
6022;US-2016-156692;13/08/2016;13/08/2016;0;Same Day;HG-15025;Hunter Glantz;Consumer;United States;Kenner;Louisiana;70065;South;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;71,98;2;0;0;15,1158;-56,8642
2170;CA-2017-117870;27/01/2017;30/01/2017;3;Second Class;JH-15820;John Huston;Consumer;United States;Kent;Ohio;44240;East;TEC-AC-10000927;Technology;Accessories;Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ;71,976;3;0,2;-14,3952;-8,997;-66,5778
3457;CA-2017-136448;16/09/2017;18/09/2017;2;First Class;AS-10090;Adam Shillingsburg;Consumer;United States;Philadelphia;Pennsylvania;19143;East;TEC-AC-10001109;Technology;Accessories;Logitech Trackman Marble Mouse;71,976;3;0,2;-14,3952;19,7934;-37,7874
4326;US-2015-147662;14/02/2015;19/02/2015;5;Standard Class;KB-16315;Karl Braun;Consumer;United States;Akron;Ohio;44312;East;TEC-AC-10003280;Technology;Accessories;Belkin F8E887 USB Wired Ergonomic Keyboard;71,976;3;0,2;-14,3952;0,8997;-56,6811
4691;CA-2014-138681;20/12/2014;22/12/2014;2;First Class;CT-11995;Carol Triggs;Consumer;United States;Tucson;Arizona;85705;West;TEC-AC-10003628;Technology;Accessories;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;71,976;3;0,2;-14,3952;21,5928;-35,988
5781;US-2015-159513;2/04/2015;9/04/2015;7;Standard Class;JD-15790;John Dryer;Consumer;United States;Los Angeles;California;90049;West;TEC-MA-10003329;Technology;Machines;Vtech AT&T CL2940 Corded Speakerphone, Black;71,976;3;0,2;-14,3952;24,2919;-33,2889
3779;US-2017-148768;30/11/2017;2/12/2017;2;Second Class;PN-18775;Parhena Norris;Home Office;United States;Miami;Florida;33180;South;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3;0,2;-14,3952;8,997;-48,5838
5938;CA-2016-103107;4/07/2016;4/07/2016;0;Same Day;RB-19465;Rick Bensley;Home Office;United States;Seattle;Washington;98103;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3;0,2;-14,3952;8,997;-48,5838
7935;CA-2017-166093;17/08/2017;24/08/2017;7;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3;0,2;-14,3952;8,997;-48,5838
9175;CA-2017-119424;12/06/2017;14/06/2017;2;Second Class;SB-20185;Sarah Brown;Consumer;United States;Kent;Washington;98031;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71,976;3;0,2;-14,3952;8,997;-48,5838
1088;CA-2016-166163;15/08/2016;20/08/2016;5;Second Class;CY-12745;Craig Yedwab;Corporate;United States;Oakland;California;94601;West;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);71,976;3;0,2;-14,3952;7,1976;-50,3832
3736;CA-2017-168193;6/03/2017;11/03/2017;5;Second Class;RM-19750;Roland Murray;Consumer;United States;New York City;New York;10011;East;FUR-FU-10002554;Furniture;Furnishings;Westinghouse Floor Lamp with Metal Mesh Shade, Black;71,97;3;0;0;16,5531;-55,4169
9669;CA-2016-126270;23/04/2016;27/04/2016;4;Standard Class;AF-10870;Art Ferguson;Consumer;United States;San Clemente;California;92672;West;OFF-EN-10004386;Office Supplies;Envelopes;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;71,97;3;0;0;35,985;-35,985
8198;CA-2017-102736;5/09/2017;9/09/2017;4;Standard Class;LP-17095;Liz Preis;Consumer;United States;Knoxville;Tennessee;37918;South;OFF-AR-10001897;Office Supplies;Art;Model L Table or Wall-Mount Pencil Sharpener;71,96;5;0,2;-14,392;7,196;-50,372
7112;CA-2016-109666;19/04/2016;26/04/2016;7;Standard Class;KM-16720;Kunst Miller;Consumer;United States;New York City;New York;10035;East;OFF-AR-10004022;Office Supplies;Art;Panasonic KP-380BK Classic Electric Pencil Sharpener;71,96;2;0;0;17,99;-53,97
1111;US-2016-110156;19/11/2016;24/11/2016;5;Standard Class;EH-13945;Eric Hoffmann;Consumer;United States;Houston;Texas;77041;Central;TEC-PH-10003589;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;71,96;5;0,2;-14,392;25,186;-32,382
6028;CA-2017-136007;23/02/2017;2/03/2017;7;Standard Class;AC-10615;Ann Chong;Corporate;United States;Seattle;Washington;98115;West;TEC-PH-10003589;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;71,96;5;0,2;-14,392;25,186;-32,382
7620;CA-2017-151225;27/10/2017;29/10/2017;2;First Class;JM-15655;Jim Mitchum;Corporate;United States;Los Angeles;California;90032;West;TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;71,96;5;0,2;-14,392;7,196;-50,372
8714;CA-2017-136623;11/07/2017;16/07/2017;5;Standard Class;TS-21430;Tom Stivers;Corporate;United States;San Diego;California;92105;West;TEC-PH-10000004;Technology;Phones;Belkin iPhone and iPad Lightning Cable;71,952;6;0,2;-14,3904;5,3964;-52,1652
4273;US-2017-158505;21/07/2017;21/07/2017;0;Same Day;SF-20200;Sarah Foster;Consumer;United States;Murray;Utah;84107;West;TEC-PH-10004071;Technology;Phones;PayAnywhere Card Reader;71,928;9;0,2;-14,3856;6,2937;-51,2487
344;CA-2014-122336;13/04/2014;17/04/2014;4;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;TEC-PH-10000702;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";71,928;12;0,4;-28,7712;8,3916;-34,7652
7499;CA-2017-121048;14/07/2017;18/07/2017;4;Standard Class;TC-21295;Toby Carlisle;Consumer;United States;Westminster;California;92683;West;OFF-AR-10004042;Office Supplies;Art;BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain;71,92;4;0;0;20,8568;-51,0632
7527;US-2017-106145;26/09/2017;26/09/2017;0;Same Day;RA-19885;Ruben Ausman;Corporate;United States;San Francisco;California;94109;West;OFF-EN-10001028;Office Supplies;Envelopes;Staple envelope;71,88;6;0;0;33,0648;-38,8152
4380;CA-2015-140830;30/11/2015;2/12/2015;2;Second Class;PS-18970;Paul Stevenson;Home Office;United States;Henderson;Kentucky;42420;South;OFF-EN-10002831;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel  Envelopes, Gray;71,88;2;0;0;32,346;-39,534
191;CA-2015-102281;12/10/2015;14/10/2015;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76;6;0;0;20,0928;-51,6672
4848;CA-2014-164469;25/06/2014;27/06/2014;2;Second Class;GK-14620;Grace Kelly;Corporate;United States;Salem;Oregon;97301;West;OFF-AR-10003478;Office Supplies;Art;Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack;71,632;11;0,2;-14,3264;17,908;-39,3976
2179;CA-2016-125738;15/10/2016;21/10/2016;6;Standard Class;PB-18805;Patrick Bzostek;Home Office;United States;Salt Lake City;Utah;84106;West;OFF-PA-10001509;Office Supplies;Paper;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";71,6;8;0;0;32,936;-38,664
2455;CA-2017-140949;17/03/2017;22/03/2017;5;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;TEC-AC-10003038;Technology;Accessories;Kingston Digital DataTraveler 16GB USB 2.0;71,6;8;0;0;13,604;-57,996
6197;CA-2017-113453;21/10/2017;28/10/2017;7;Standard Class;CM-12160;Charles McCrossin;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10000352;Office Supplies;Storage;Acco Perma 2700 Stacking Storage Drawers;71,376;3;0,2;-14,2752;-4,461;-61,5618
